id,price_doc
30474,5127328.593436079
30475,8281858.197201037
30476,5339914.475884592
30477,6039188.991268167
30478,5067713.53179365
30479,8035647.269665049
30480,4333904.131813711
30481,4251960.508172547
30482,3686099.794338935
30483,4414161.230604485
30484,6120974.105294692
30485,5043202.749678043
30486,3710961.2224972555
30487,4317543.844975867
30488,6254893.223376512
30489,6006403.1815510355
30490,20329250.64631122
30491,15637071.977370815
30492,6047050.739381998
30493,13612446.861499282
30494,7000101.647863475
30495,8846651.915292697
30496,8483177.249166692
30497,7990102.253047652
30498,4401474.480989004
30499,4950901.915090676
30500,11391640.17128872
30501,6173646.927761133
30502,3466997.02451291
30503,5591961.320093457
30504,5709111.802851671
30505,11329370.897181116
30506,3000552.418936426
30507,5011731.5289785825
30508,6059825.736705247
30509,7797606.415442208
30510,9401975.186520686
30511,5943241.012775312
30512,6284669.125275649
30513,4333904.131813711
30514,3681838.990631839
30515,9517708.31777506
30516,5776516.392854726
30517,8937006.79789801
30518,6296235.643000018
30519,4535853.694785395
30520,6020363.820375165
30521,3727647.338017127
30522,7870514.034930173
30523,5970669.955632867
30524,8491063.096523657
30525,8782154.696694503
30526,5018340.617797457
30527,5281508.940153571
30528,5366866.333882486
30529,5991270.137718338
30530,6247862.937902264
30531,11506970.426678715
30532,4138480.218205847
30533,9156769.07402421
30534,7031868.03937258
30535,9479852.96108358
30536,5763095.542399113
30537,10172893.893499387
30538,4867885.166611272
30539,7954483.675613664
30540,9571403.093716796
30541,5533247.571788272
30542,2436435.6782185086
30543,5403886.847176209
30544,6018693.732331645
30545,7427209.881271619
30546,4091911.8037848915
30547,8585080.251475869
30548,4573791.470302877
30549,4968492.058509168
30550,10901247.652094865
30551,5089439.135863525
30552,2011763.3921279742
30553,6270625.742283309
30554,11416870.849420287
30555,6478823.511488745
30556,8125260.32765439
30557,6808486.745765626
30558,8833614.037861208
30559,6062330.340844347
30560,5375062.5717883725
30561,6465081.830980488
30562,10733447.280300975
30563,4257149.436361831
30564,6167451.36183934
30565,7350568.130879676
30566,7230523.243801887
30567,2507345.0918936827
30568,9878389.232262615
30569,7892011.822855896
30570,6035508.511948384
30571,6701237.054392517
30572,5031235.038293108
30573,6132969.6812079195
30574,5719918.461835299
30575,6542887.265078092
30576,4313443.134901385
30577,3361088.2827227465
30578,3001482.8593598716
30579,6267344.687981501
30580,4737472.160727935
30581,4647850.645433883
30582,10043948.007673524
30583,6997619.018801612
30584,4547677.08566272
30585,2924739.1852857755
30586,8932859.963687938
30587,5888479.301953819
30588,6381593.719047825
