id,price_doc
30474,3384079.2165427753
30475,3940927.4770530197
30476,3559029.5314990166
30477,3571612.7606219556
30478,3384079.2165427753
30479,4011639.561884079
30480,3063776.389859438
30481,3294663.696444699
30482,3205864.699529292
30483,3340411.7159188427
30484,3340411.7159188427
30485,3205864.699529292
30486,3216104.2147583207
30487,2367994.716492952
30488,3775041.1809184956
30489,3683232.953449603
30490,6586346.845590276
30491,6255905.899181257
30492,3340411.7159188427
30493,4927281.511692072
30494,4138373.4862248553
30495,4293442.137973361
30496,6037588.640995515
30497,3775041.1809184956
30498,3266524.949266358
30499,3650891.7090224265
30500,4910465.493736709
30501,3340411.7159188427
30502,3205864.699529292
30503,3604547.817621271
30504,3576569.752950495
30505,4308391.096418952
30506,3432054.206546443
30507,3216104.2147583207
30508,3294663.696444699
30509,3683232.953449603
30510,4138373.4862248553
30511,3266524.949266358
30512,3559029.5314990166
30513,3063776.389859438
30514,4126083.450545661
30515,3683232.953449603
30516,3882943.2482305663
30517,4171531.9235979524
30518,4171531.9235979524
30519,3618763.609990191
30520,3841391.6072030272
30521,3216104.2147583207
30522,4100232.4223551988
30523,3618763.609990191
30524,4100232.4223551988
30525,4114347.5167088187
30526,3340411.7159188427
30527,3683232.953449603
30528,3294663.696444699
30529,3669324.9283624724
30530,3604547.817621271
30531,4171531.9235979524
30532,3683232.953449603
30533,3882943.2482305663
30534,3683232.953449603
30535,4138373.4862248553
30536,3940927.4770530197
30537,4100232.4223551988
30538,3604547.817621271
30539,8515566.151689043
30540,4138373.4862248553
30541,3882943.2482305663
30542,2860066.608430753
30543,3558984.7740236437
30544,3683232.953449603
30545,3669324.9283624724
30546,3340411.7159188427
30547,4100232.4223551988
30548,3432054.206546443
30549,3205864.699529292
30550,4100232.4223551988
30551,2955177.4372368217
30552,3014049.4971316657
30553,3669324.9283624724
30554,3659424.7605437185
30555,3340411.7159188427
30556,4011639.561884079
30557,4002466.5119487215
30558,3650891.7090224265
30559,3618763.609990191
30560,3576569.752950495
30561,3294663.696444699
30562,4258507.609963123
30563,5060196.255961046
30564,3294663.696444699
30565,3610883.2100304435
30566,4484774.411527278
30567,2860066.608430753
30568,4138373.4862248553
30569,3659424.7605437185
30570,3618763.609990191
30571,3559029.5314990166
30572,3216104.2147583207
30573,3558984.7740236437
30574,3558984.7740236437
30575,3841391.6072030272
30576,2626475.523592355
30577,3216104.2147583207
30578,3432054.206546443
30579,3558984.7740236437
30580,3063776.389859438
30581,3216104.2147583207
30582,4355610.333437247
30583,3610883.2100304435
30584,3558984.7740236437
30585,2846701.2501147827
30586,4100232.4223551988
30587,3775041.1809184956
30588,3841391.6072030272
30589,3775041.1809184956
30590,4100232.4223551988
30591,3014049.4971316657
30592,3558984.7740236437
30593,6255905.899181257
30594,7145195.899503364
30595,3618763.609990191
30596,5934867.158758655
30597,3294663.696444699
30598,4138373.4862248553
30599,4293442.137973361
30600,5126562.88471018
30601,3618763.609990191
30602,3014049.4971316657
30603,4927281.511692072
30604,3216104.2147583207
30605,3294663.696444699
30606,8917276.421445891
30607,3618763.609990191
30608,3957232.8385131476
30609,3683232.953449603
30610,3014049.4971316657
30611,3294663.696444699
30612,3559029.5314990166
30613,4100232.4223551988
30614,7930838.240371628
30615,3559029.5314990166
30616,3294663.696444699
30617,3841391.6072030272
30618,3576569.752950495
30619,4484774.411527278
30620,3433090.7922133924
30621,4100232.4223551988
30622,4109634.1948043746
30623,3576569.752950495
30624,4138373.4862248553
30625,4011639.561884079
30626,3841391.6072030272
30627,3841391.6072030272
30628,3294663.696444699
30629,3063776.389859438
30630,4484774.411527278
30631,3432054.206546443
30632,2846701.2501147827
30633,3576569.752950495
30634,4143188.794786726
30635,4138373.4862248553
30636,3316800.148424152
30637,3683232.953449603
30638,3669324.9283624724
30639,4011639.561884079
30640,3316800.148424152
30641,4927281.511692072
30642,2743930.0026256177
30643,3669324.9283624724
30644,4138373.4862248553
30645,3659424.7605437185
30646,3266524.949266358
30647,3216104.2147583207
30648,12191535.862379607
30649,3433090.7922133924
30650,3576569.752950495
30651,3432054.206546443
30652,3316800.148424152
30653,4355610.333437247
30654,3432054.206546443
30655,4484774.411527278
30656,3216104.2147583207
30657,3340411.7159188427
30658,4126083.450545661
30659,3216104.2147583207
30660,3571612.7606219556
30661,3559029.5314990166
30662,4002466.5119487215
30663,5702986.386759294
30664,4258507.609963123
30665,3683232.953449603
30666,3316800.148424152
30667,3014049.4971316657
30668,4171531.9235979524
30669,3340411.7159188427
30670,2364469.141019252
30671,3659424.7605437185
30672,4927281.511692072
30673,3990034.342094987
30674,4100232.4223551988
30675,2860066.608430753
30676,3683232.953449603
30677,3559029.5314990166
30678,6037588.640995515
30679,3576569.752950495
30680,4138373.4862248553
30681,2860066.608430753
30682,3266524.949266358
30683,4308391.096418952
30684,3650891.7090224265
30685,3669324.9283624724
30686,3683232.953449603
30687,3384079.2165427753
30688,2860066.608430753
30689,4171531.9235979524
30690,12194752.060179444
30691,3559029.5314990166
30692,3571612.7606219556
30693,4126083.450545661
30694,3882943.2482305663
30695,3683232.953449603
30696,3650891.7090224265
30697,4142970.5428903145
30698,3650637.6935588694
30699,3618763.609990191
30700,3216104.2147583207
30701,4138373.4862248553
30702,3559029.5314990166
30703,3216104.2147583207
30704,4171531.9235979524
30705,3650891.7090224265
30706,7930838.240371628
30707,3775041.1809184956
30708,4138373.4862248553
30709,3340411.7159188427
30710,3659424.7605437185
30711,3683232.953449603
30712,3216104.2147583207
30713,3650891.7090224265
30714,3432054.206546443
30715,3014049.4971316657
30716,4308391.096418952
30717,3683232.953449603
30718,4171531.9235979524
30719,8282779.727865287
30720,3841391.6072030272
30721,3882943.2482305663
30722,3775041.1809184956
30723,3610883.2100304435
30724,4308391.096418952
30725,3576569.752950495
30726,4138373.4862248553
30727,3683232.953449603
30728,5678165.117131101
30729,4126083.450545661
30730,3618763.609990191
30731,3610883.2100304435
30732,3576569.752950495
30733,4138373.4862248553
30734,3340411.7159188427
30735,3775041.1809184956
30736,5500502.097073999
30737,3669324.9283624724
30738,3433090.7922133924
30739,3940927.4770530197
30740,3683232.953449603
30741,6037588.640995515
30742,3216104.2147583207
30743,3340411.7159188427
30744,4054761.0627183085
30745,3683232.953449603
30746,3775041.1809184956
30747,4690715.507886775
30748,6496833.110140816
30749,3576569.752950495
30750,3610883.2100304435
30751,3014049.4971316657
30752,4138373.4862248553
30753,4109634.1948043746
30754,3618763.609990191
30755,3940927.4770530197
30756,7145195.899503364
30757,3014049.4971316657
30758,4143188.794786726
30759,3571612.7606219556
30760,4138373.4862248553
30761,4011639.561884079
30762,3940927.4770530197
30763,4171531.9235979524
30764,4138373.4862248553
30765,3266524.949266358
30766,2977728.662514771
30767,4114347.5167088187
30768,3618763.609990191
30769,3610883.2100304435
30770,3775041.1809184956
30771,3014049.4971316657
30772,3576569.752950495
30773,4178103.0441992427
30774,3340411.7159188427
30775,4308391.096418952
30776,3266524.949266358
30777,3683232.953449603
30778,4100232.4223551988
30779,3576569.752950495
30780,3340411.7159188427
30781,3340411.7159188427
30782,3432054.206546443
30783,3340411.7159188427
30784,3216104.2147583207
30785,3559029.5314990166
30786,3063776.389859438
30787,3940927.4770530197
30788,3683232.953449603
30789,3384079.2165427753
30790,3618763.609990191
30791,4138373.4862248553
30792,3340411.7159188427
30793,4927281.511692072
30794,4114347.5167088187
30795,4126083.450545661
30796,4114347.5167088187
30797,5023357.703544416
30798,2721945.980497855
30799,4100232.4223551988
30800,4927281.511692072
30801,3610883.2100304435
30802,5516159.27343861
30803,2721945.980497855
30804,2955177.4372368217
30805,4308391.096418952
30806,3340411.7159188427
30807,3294663.696444699
30808,4171531.9235979524
30809,3683232.953449603
30810,4011639.561884079
30811,3340411.7159188427
30812,3294663.696444699
30813,3576569.752950495
30814,2846701.2501147827
30815,2367994.716492952
30816,4138373.4862248553
30817,2860066.608430753
30818,3882943.2482305663
30819,3669324.9283624724
30820,2846701.2501147827
30821,6496833.110140816
30822,4109634.1948043746
30823,3683232.953449603
30824,2955177.4372368217
30825,4011639.561884079
30826,4927281.511692072
30827,4171531.9235979524
30828,2955177.4372368217
30829,3294663.696444699
30830,4100232.4223551988
30831,3841391.6072030272
30832,3294663.696444699
30833,3014049.4971316657
30834,3294663.696444699
30835,3558984.7740236437
30836,4138373.4862248553
30837,3618763.609990191
30838,3294663.696444699
30839,3765866.176298804
30840,3775041.1809184956
30841,4171531.9235979524
30842,3882943.2482305663
30843,3576569.752950495
30844,8515566.151689043
30845,4258507.609963123
30846,3014049.4971316657
30847,3432054.206546443
30848,3990034.342094987
30849,2955177.4372368217
30850,3294663.696444699
30851,3316800.148424152
30852,3340411.7159188427
30853,3014049.4971316657
30854,2864532.9095666083
30855,4011639.561884079
30856,4011639.561884079
30857,2860066.608430753
30858,3063776.389859438
30859,3610883.2100304435
30860,3558984.7740236437
30861,4011639.561884079
30862,3618763.609990191
30863,4484774.411527278
30864,3294663.696444699
30865,3558984.7740236437
30866,5500502.097073999
30867,3266524.949266358
30868,3882943.2482305663
30869,3433090.7922133924
30870,3934228.5226729373
30871,3882943.2482305663
30872,3216104.2147583207
30873,3205864.699529292
30874,2820628.014551846
30875,3669324.9283624724
30876,3432054.206546443
30877,4100232.4223551988
30878,3882943.2482305663
30879,5380121.827732327
30880,3610883.2100304435
30881,3014049.4971316657
30882,4126083.450545661
30883,3266524.949266358
30884,3882943.2482305663
30885,2820628.014551846
30886,5765896.335081438
30887,3558984.7740236437
30888,4601537.036713555
30889,3576569.752950495
30890,3659424.7605437185
30891,3014049.4971316657
30892,3014049.4971316657
30893,3216104.2147583207
30894,2955177.4372368217
30895,3518631.6338611734
30896,4109634.1948043746
30897,3841391.6072030272
30898,4011639.561884079
30899,3433090.7922133924
30900,2955177.4372368217
30901,3650891.7090224265
30902,3014049.4971316657
30903,4100232.4223551988
30904,3841391.6072030272
30905,3882943.2482305663
30906,3205864.699529292
30907,4142970.5428903145
30908,2955177.4372368217
30909,6105663.860430882
30910,3683232.953449603
30911,3266524.949266358
30912,3559029.5314990166
30913,5380121.827732327
30914,3650891.7090224265
