id,price_doc
30474,5251370.0
30475,7929659.5
30476,5347367.5
30477,5808495.0
30478,4969001.5
30479,8384051.5
30480,4321007.0
30481,4126957.2
30482,4398177.0
30483,4649612.0
30484,6228453.5
30485,4862352.5
30486,3874733.2
30487,4203688.5
30488,6002265.5
30489,6104817.5
30490,21909598.0
30491,20099862.0
30492,5907477.0
30493,13299138.0
30494,6455290.0
30495,11005270.0
30496,9681568.0
30497,8467973.0
30498,4414204.0
30499,8467341.0
30500,10488872.0
30501,6982357.0
30502,2915253.0
30503,6851171.0
30504,5364283.5
30505,11031199.0
30506,3324451.0
30507,4647976.5
30508,5376421.5
30509,7347219.5
30510,8720481.0
30511,6409424.5
30512,6045892.5
30513,4289216.5
30514,4085719.2
30515,9139058.0
30516,5605468.5
30517,9571313.0
30518,10838380.0
30519,4468553.5
30520,7043237.0
30521,6172464.0
30522,7695110.5
30523,6294165.0
30524,12406542.0
30525,10598753.0
30526,4848727.0
30527,5338591.5
30528,7464735.0
30529,6348488.5
30530,5739862.0
30531,14909160.0
30532,4757843.5
30533,10144642.0
30534,6714630.5
30535,8845415.0
30536,5606027.0
30537,11612709.0
30538,5073304.5
30539,11384561.0
30540,9301223.0
30541,6161343.5
30542,1853974.6
30543,6024161.5
30544,7399778.5
30545,7927857.0
30546,3973028.0
30547,9815686.0
30548,4349840.5
30549,5216137.0
30550,12621460.0
30551,4763412.5
30552,1702770.8
30553,7283238.0
30554,10776210.0
30555,6244860.0
30556,8599771.0
30557,8244407.0
30558,9115870.0
30559,6179626.0
30560,6030668.5
30561,7090549.0
30562,11280283.0
30563,5240182.5
30564,6777631.0
30565,7125798.5
30566,6877477.0
30567,1716393.6
30568,9613253.0
30569,10887118.0
30570,6039301.0
30571,7372578.5
30572,4853359.0
30573,6363123.0
30574,6285266.5
30575,7661386.5
30576,4800690.5
30577,4391902.0
30578,3345211.2
30579,7633744.5
30580,4690266.5
30581,5038326.0
30582,12159879.0
30583,6805117.0
30584,4501446.0
30585,2625308.5
30586,8908671.0
30587,5610252.5
30588,8551630.0
30589,7778998.0
30590,11664158.0
30591,5269897.5
30592,6694892.0
30593,8584164.0
30594,7082694.5
30595,5396388.5
30596,7270633.5
30597,6363123.0
30598,9324726.0
30599,11484801.0
30600,4901111.5
30601,6091189.5
30602,1390804.1
30603,12424438.0
30604,4553988.0
30605,6503092.5
30606,20986122.0
30607,7198593.0
30608,8406945.0
30609,6109010.5
30610,2743857.2
30611,5376421.5
30612,7035823.0
30613,9651829.0
30614,17059104.0
30615,7635785.5
30616,5500347.0
30617,10140931.0
30618,4698693.5
30619,4114679.0
30620,2870867.5
30621,8146125.0
30622,8713867.0
30623,6318926.5
30624,6229923.0
30625,7758510.0
30626,6118327.0
30627,7612866.0
30628,6306652.0
30629,5129265.5
30630,4830658.0
30631,5719805.0
30632,4141306.8
30633,6981060.5
30634,10913587.0
30635,9405210.0
30636,5773798.5
30637,8760186.0
30638,6245822.5
30639,7216131.5
30640,4487034.5
30641,7544646.0
30642,6714403.5
30643,7954843.0
30644,9324726.0
30645,8133208.0
30646,5160673.0
30647,4313095.5
30648,24516818.0
30649,2493047.2
30650,4650326.0
30651,3437047.8
30652,4543755.5
30653,7311361.5
30654,4370717.5
30655,14232094.0
30656,3720255.8
30657,6273549.0
30658,11164153.0
30659,4612651.5
30660,8865345.0
30661,6225011.0
30662,8574777.0
30663,17113200.0
30664,10895919.0
30665,6054918.0
30666,2578155.0
30667,4317441.0
30668,9181415.0
30669,5900635.5
30670,2576369.2
30671,7563905.0
30672,17768900.0
30673,10297793.0
30674,10270472.0
30675,1853974.6
30676,6749087.0
30677,4216262.0
30678,19122132.0
30679,6203664.5
30680,4691524.5
30681,2350790.5
30682,9352158.0
30683,9430901.0
30684,5173246.5
30685,8102001.5
30686,9119957.0
30687,4818812.5
30688,4672357.0
30689,13629634.0
30690,25516436.0
30691,4379509.5
30692,6411854.5
30693,12526190.0
30694,5642093.5
30695,7179116.5
30696,6396974.5
30697,11417583.0
30698,7983484.0
30699,5626282.0
30700,4884733.5
30701,9324726.0
30702,6138879.5
30703,3550882.0
30704,10968526.0
30705,8467931.0
30706,26748566.0
30707,3447798.0
30708,13623233.0
30709,6291434.0
30710,8081510.5
30711,4472518.0
30712,3868666.8
30713,5969923.0
30714,6792152.5
30715,3650701.2
30716,9430901.0
30717,6286507.0
30718,8977037.0
30719,16312225.0
30720,8242284.0
30721,4440307.0
30722,7421107.5
30723,5956610.0
30724,11306990.0
30725,7039134.5
30726,11543048.0
30727,9154323.0
30728,10998206.0
30729,3308367.2
30730,5784481.0
30731,6334925.5
30732,4684148.5
30733,10638644.0
30734,7130885.5
30735,5467030.5
30736,5508095.0
30737,6430163.5
30738,5974792.5
30739,4067239.2
30740,6716089.5
30741,11267173.0
30742,4236109.0
30743,4860662.0
30744,9124840.0
30745,6269850.5
30746,5562379.0
30747,16981444.0
30748,15753285.0
30749,4787843.5
30750,6397554.0
30751,3545597.8
30752,8203298.5
30753,10333554.0
30754,6015690.0
30755,4632051.0
30756,6922989.5
30757,5167479.5
30758,10443488.0
30759,5998311.5
30760,4601146.5
30761,10169891.0
30762,6571060.0
30763,11199870.0
30764,5870839.0
30765,5470483.0
30766,3564472.8
30767,10180162.0
30768,4302529.0
30769,7833598.0
30770,6039654.0
30771,2633422.5
30772,8321253.0
30773,7900174.0
30774,5588475.0
30775,13839055.0
30776,5689144.0
30777,6172787.0
30778,8565952.0
30779,6082730.5
30780,7100636.0
30781,6827900.0
30782,5106928.0
30783,5574287.0
30784,3488155.5
30785,5567350.5
30786,4166392.0
30787,6156375.5
30788,5585984.0
30789,7187912.0
30790,6365078.0
30791,9639730.0
30792,7301464.0
30793,10048702.0
30794,13767623.0
30795,12726743.0
30796,11918988.0
30797,14365718.0
30798,2760597.8
30799,10420326.0
30800,12917794.0
30801,6194040.5
30802,20790574.0
30803,2864342.5
30804,3994815.5
30805,15066607.0
30806,7158491.0
30807,6171401.5
30808,10362240.0
30809,4820298.5
30810,11183601.0
30811,4190507.2
30812,5239669.5
30813,4900521.5
30814,2194013.5
30815,4013633.5
30816,8587099.0
30817,1540528.9
30818,7778207.5
30819,8596377.0
30820,5174426.0
30821,25898178.0
30822,8296153.0
30823,7562795.5
30824,3626071.0
30825,4825838.0
30826,11118071.0
30827,5280579.0
30828,5359267.0
30829,5325141.0
30830,8872145.0
30831,6656405.5
30832,6232135.0
30833,4898654.0
30834,3939551.0
30835,8637041.0
30836,6172019.0
30837,4521447.5
30838,4357020.5
30839,5943258.0
30840,10717844.0
30841,18182782.0
30842,6705379.5
30843,5288316.0
30844,7099751.0
30845,9485361.0
30846,4133094.0
30847,5973075.0
30848,8388433.5
30849,4372179.5
30850,3888102.5
30851,4849930.0
30852,6833190.0
30853,4281604.0
30854,6908078.0
30855,7560821.5
30856,9957458.0
30857,2070132.4
30858,4281422.0
30859,5716460.0
30860,5798279.0
30861,7466704.0
30862,6031726.5
30863,5726042.5
30864,6027974.5
30865,9160414.0
30866,7233903.0
30867,5534133.5
30868,8689632.0
30869,5100919.0
30870,5718548.0
30871,8789784.0
30872,4742091.0
30873,3854280.2
30874,5196557.5
30875,8428329.0
30876,4846254.0
30877,9612970.0
30878,5429943.5
30879,11038063.0
30880,6244968.5
30881,1431230.4
30882,11244758.0
30883,4234735.5
30884,5522735.0
30885,5753927.5
30886,6814058.5
30887,5858359.5
30888,4028113.8
30889,5583832.0
30890,7149156.0
30891,3363178.0
30892,3564472.8
30893,4305743.0
30894,5751133.5
30895,4112175.8
30896,6351389.0
30897,7433924.5
30898,7243674.5
30899,6603156.0
30900,3337707.2
30901,6014987.5
30902,1684971.9
30903,6505105.0
30904,7693752.5
30905,5493869.5
30906,6838824.0
30907,12723239.0
30908,4248685.0
30909,12600090.0
30910,6691218.0
30911,4674847.0
30912,6003775.5
30913,20058302.0
30914,5793993.0
30915,8585379.0
30916,5484954.0
30917,8884523.0
30918,7081727.0
30919,4246213.5
30920,5663500.0
30921,3795588.8
30922,5670822.5
30923,3580791.2
30924,5088217.5
30925,12218248.0
30926,6928460.0
30927,7400317.0
30928,6132644.5
30929,5088217.5
30930,10690551.0
30931,10842939.0
30932,4876122.0
30933,4286314.0
30934,13842436.0
30935,7187203.5
30936,7102020.0
30937,8329031.0
30938,4845964.0
30939,10441384.0
30940,6579458.5
30941,6413477.5
30942,3785566.0
30943,6232212.5
30944,4839305.0
30945,3828285.2
30946,14172088.0
30947,7004771.5
30948,8610548.0
30949,5674578.0
30950,6289769.0
30951,15570778.0
30952,7476531.0
30953,9750103.0
30954,4818327.0
30955,6510153.0
30956,7119733.5
30957,5686145.0
30958,31376292.0
30959,7928065.5
30960,7685990.5
30961,7876129.5
30962,10837739.0
30963,3818267.2
30964,4136529.2
30965,6410646.0
30966,10778601.0
30967,11093899.0
30968,3428229.2
30969,3327131.5
30970,6246217.0
30971,9417913.0
30972,3707820.5
30973,5162527.5
30974,4884091.0
30975,7821914.5
30976,5254733.0
30977,7393471.5
30978,7758086.0
30979,3640882.2
30980,7593270.5
30981,5824879.0
30982,6383151.5
30983,3939884.5
30984,5522735.0
30985,3316301.8
30986,9567681.0
30987,9053404.0
30988,5856219.0
30989,7363588.0
30990,11676900.0
30991,9271772.0
30992,2933597.8
30993,7889148.0
30994,4658626.0
30995,6698953.0
30996,5591244.5
30997,6735663.0
30998,6653168.0
30999,7445340.0
31000,8660914.0
31001,6286606.0
31002,10171955.0
31003,9273507.0
31004,4102138.0
31005,2231932.2
31006,7086218.5
