id,price_doc
30474,5688934.0
30475,8313294.0
30476,5617120.5
30477,5942706.5
30478,5281467.0
30479,9788515.0
30480,4288196.5
30481,4502568.5
30482,4721653.5
30483,5007471.5
30484,6489412.5
30485,5173131.5
30486,3782498.2
30487,4010060.2
30488,6259976.0
30489,6239930.0
30490,23347654.0
30491,20516792.0
30492,5806110.5
30493,13353297.0
30494,7035653.0
30495,11588116.0
30496,8522134.0
30497,8018585.5
30498,4690726.0
30499,8010035.0
30500,11990572.0
30501,6947011.5
30502,3323228.5
30503,6194736.0
30504,5858511.0
30505,10937590.0
30506,3497073.5
30507,4793171.0
30508,5455974.0
30509,7664074.0
30510,9595774.0
30511,6676827.0
30512,6453087.5
30513,4306609.0
30514,3721589.8
30515,10038972.0
30516,6012205.0
30517,11807094.0
30518,9643705.0
30519,4626642.0
30520,7257513.0
30521,5669753.0
30522,7699158.5
30523,6426380.0
30524,11345312.0
30525,9105869.0
30526,5079029.0
30527,4948245.0
30528,6825334.0
30529,6656899.5
30530,6244724.0
30531,15262360.0
30532,4798550.5
30533,11276510.0
30534,7056163.0
30535,9764555.0
30536,5887655.5
30537,11861663.0
30538,4837892.0
30539,8945736.0
30540,9862034.0
30541,5929976.5
30542,2180832.2
30543,5931607.5
30544,6868925.5
30545,8403219.0
30546,4506686.5
30547,10040443.0
30548,4510164.0
30549,5048946.0
30550,12902833.0
30551,5148018.0
30552,1976710.1
30553,8103189.0
30554,10966819.0
30555,6291637.5
30556,9377018.0
30557,7687462.5
30558,9533571.0
30559,6623749.5
30560,6289155.0
30561,6722704.5
30562,12375535.0
30563,4697822.0
30564,7250987.0
30565,6797210.0
30566,7373466.0
30567,1961061.0
30568,10551222.0
30569,10050443.0
30570,6912740.5
30571,7697380.0
30572,5048772.0
30573,6718361.5
30574,6246950.0
30575,7527587.5
30576,4983724.0
30577,4142375.8
30578,3451718.0
30579,7200703.5
30580,4356769.0
30581,5494364.5
30582,12818742.0
30583,7098092.0
30584,4512456.0
30585,2803953.2
30586,9088592.0
30587,6052269.0
30588,8361070.0
30589,7321779.0
30590,12005740.0
30591,5495691.5
