id,price_doc
30474,5462395.070283321
30475,8067024.097561225
30476,5029510.196043334
30477,6521690.278750579
30478,5373426.269938791
30479,9228396.51304391
30480,4762607.511121545
30481,4516483.633672526
30482,4893371.092827179
30483,5369138.3727272395
30484,6712928.70637077
30485,4966432.311311825
30486,3951749.603420881
30487,4763077.004521436
30488,7083474.216762172
30489,5686264.2943727
30490,20595021.747506294
30491,12256829.667009989
30492,5771939.436301957
30493,12162097.153840296
30494,7450656.511958273
30495,11808415.468073305
30496,7638096.325236183
30497,6695124.861922736
30498,3530859.4387100306
30499,5356266.947993819
30500,12290187.41587652
30501,6119470.520674404
30502,3779375.980889272
30503,3500834.5550415
30504,6203864.817211574
30505,9675755.143669799
30506,3284511.4101406736
30507,5432293.067605423
30508,5821276.268310381
30509,7998261.709044246
30510,8976496.263300851
30511,5666842.065569281
30512,7112090.278005049
30513,4800348.947833362
30514,3501783.966709134
30515,10358394.132560045
30516,6002209.454939362
30517,9559734.712541165
30518,5950206.8141947705
30519,3122074.2622179915
30520,6969912.4656592915
30521,6024998.118854566
30522,7928422.683279582
30523,6475931.952769761
30524,6387555.319347995
30525,10629171.79701716
30526,5525906.668104209
30527,4722461.611057188
30528,6009819.100660562
30529,6182355.900252442
30530,8009753.581817392
30531,11583888.55639495
30532,5021552.598772994
30533,10910110.134363847
30534,7322240.667147948
30535,9326130.49247831
30536,5555541.617340801
30537,9535789.769412218
30538,3555361.5323005198
30539,7998753.820630793
30540,9823869.585384626
30541,5327007.456537483
30542,2592669.506146652
30543,6642488.878695789
30544,4483333.241699432
30545,7796124.556078301
30546,4365812.740403057
30547,8990942.56311493
30548,4677474.099364886
30549,5794475.694870477
30550,12170281.521180402
30551,6540552.628220677
30552,2229956.8391333893
30553,8408969.135511715
30554,11679020.90944461
30555,6422353.370003764
30556,9786769.846166892
30557,7176191.798157694
30558,9138358.874054238
30559,5541664.908927003
30560,5715428.206523236
30561,8046391.882205732
30562,11445296.536063585
30563,4410787.92899666
30564,5999912.82522124
30565,7450189.221213661
30566,6938702.1843514405
30567,2625073.2489653835
30568,9670928.801689362
30569,6963998.203039899
30570,6853330.8568803035
30571,8659344.169696474
30572,5646216.638073945
30573,6319516.11637665
30574,5397121.428051141
30575,8047780.487495126
30576,4857321.058682962
30577,3922729.8711783323
30578,3302619.5404887977
30579,8517188.917202488
30580,4268732.500943362
30581,4068718.6607067864
30582,11324395.491499081
30583,7388873.195822779
30584,3537044.6215750524
30585,3561601.5385445417
30586,9297090.556948394
30587,5010038.320945369
30588,7269728.842122104
30589,7808020.285327864
30590,7885899.169111462
30591,4472830.30467293
30592,6336956.498632088
30593,7897477.8952083625
30594,6316386.101281157
30595,3387945.993806238
30596,6645635.082466792
30597,6228149.178173153
30598,9547043.148354813
30599,7002001.521598398
30600,4817507.270228597
30601,7588610.55693748
30602,2525800.5001184195
30603,10459859.246049311
30604,3994500.0843075225
30605,6670048.323473596
30606,16173449.30453618
30607,7251242.439746095
30608,8626948.461927885
30609,5761377.148395426
30610,3576620.7709995243
30611,5856425.349891441
30612,8183777.752640809
30613,7577553.827364524
30614,17384912.808681842
30615,5795612.418655014
30616,5815030.127914532
30617,10179468.517608715
30618,4168661.9895008793
30619,4165760.709538613
30620,3179723.8749695006
30621,10139144.006646745
30622,8241638.145999989
30623,6222403.153884963
30624,6930751.204242898
30625,7844140.811085493
30626,6884514.15002695
30627,6090331.116570079
30628,6208859.044815336
30629,5939592.691914177
30630,4453127.788931831
30631,6174529.1184750935
30632,4407191.875555301
30633,5036762.555327514
30634,11691696.680906534
30635,9554933.452612363
30636,5590141.862050167
30637,10020757.742416231
30638,6127659.785407681
30639,6777631.509116566
30640,5126108.660037103
30641,7341678.301633442
30642,6445956.991851037
30643,5372464.234779198
30644,9649730.163629564
30645,7983353.069406747
30646,4167692.0765594165
30647,4942135.391057399
30648,17141045.040840123
30649,3072046.3690453568
30650,3358169.1157688955
30651,3269291.478887036
30652,5051223.139141528
30653,7296089.274627865
30654,5438282.025520419
30655,7471995.535063044
30656,4240027.879792695
30657,6559523.975364193
30658,6986218.29960016
30659,5277092.339170354
30660,8572436.058189297
30661,6419497.1258591665
30662,8928783.423308479
30663,11608659.755933993
30664,9011732.736903796
30665,5739560.127579948
30666,3102530.9346769094
30667,4435633.670453605
30668,5898744.779684136
30669,5074529.654445803
30670,2695932.2062746696
30671,6539027.823117044
30672,10960217.332536925
30673,9721129.770577447
30674,7900587.4258687645
30675,2571547.0946021667
30676,7719154.101993319
30677,3742873.577669495
30678,15949002.514329659
30679,6162356.379981784
30680,5642462.88300017
30681,2761816.703635022
30682,7371074.702837277
30683,9486950.787675107
30684,5233600.365220836
