id,price_doc
30474,5476279.053447308
30475,8569472.61607217
30476,4854242.735210283
30477,5846636.498946048
30478,5124658.830332945
30479,8959090.645444173
30480,4435306.772331477
30481,4442032.687372261
30482,4826408.707207689
30483,4948743.5233032275
30484,6812069.715558243
30485,4994007.938943996
30486,3567801.0679094326
30487,4048373.568182046
30488,6010981.088275935
30489,6105939.513994182
30490,20560616.16928486
30491,18143688.58510218
30492,5757138.048539052
30493,15997778.659284232
30494,7231185.5503601385
30495,9143557.667282758
30496,8147168.52411907
30497,7936907.548994586
30498,4457728.424270504
30499,5820694.438375064
30500,11454299.102655638
30501,7065406.700414951
30502,3330182.4526493405
30503,5388301.577292184
30504,5931523.022356741
30505,11008572.339723367
30506,3101414.536455374
30507,5126504.054583771
30508,5680120.7810308635
30509,8016858.790583192
30510,9416245.263611967
30511,6058098.885506941
30512,6700608.815341559
30513,4431969.2800278785
30514,3412952.23426081
30515,9793317.455442084
30516,6159763.936841398
30517,10811131.412360927
30518,7748409.805226165
30519,4345321.94467507
30520,7056535.7379939165
30521,4765101.312213686
30522,7295775.453697056
30523,6138053.005054745
30524,9859032.31955483
30525,9470591.31017345
30526,4981220.717270252
30527,5048912.264721656
30528,6344177.019080935
30529,5795516.419672362
30530,6678948.413100782
30531,14227109.361974554
30532,4959382.139706537
30533,10039313.600485625
30534,6994336.942773934
30535,9564861.201271484
30536,5838093.301678585
30537,9859620.77230158
30538,4897407.090249946
30539,8508948.434702722
30540,9563547.906230563
30541,5687588.102850833
30542,2276922.63833071
30543,5971270.176813314
30544,6193834.9468330005
30545,8657653.344976872
30546,4296512.343401111
30547,9742362.550579434
30548,4746572.920637136
30549,5274016.712029109
30550,12213742.973079028
30551,5319119.87201732
30552,2108208.405276197
30553,7090376.676675293
30554,10334397.855145926
30555,6441664.427469687
30556,9001126.61616834
30557,7809078.009444087
30558,9210126.176186077
30559,6495594.048529987
30560,5966544.01486183
30561,6902676.837778521
30562,12396115.17403789
30563,4386878.861716344
30564,7497452.551215548
30565,6381314.866737865
30566,7491561.57855145
30567,2266022.055645834
30568,9938299.225951796
30569,8770081.684820894
30570,6708716.7220606385
30571,7916367.7338574305
30572,5180402.399774875
30573,6433859.868928413
30574,6123000.80298584
30575,7725741.822737738
30576,4081917.7605382334
30577,3467650.991122355
30578,3118276.4057279085
30579,7150488.849344386
30580,3886968.5847337944
30581,5445778.613159391
30582,11846073.52137931
30583,7294205.247895016
30584,4378024.386241131
30585,2928005.6603619275
30586,9289775.008488428
30587,5910821.104863738
30588,7079995.491279103
30589,7403890.658508212
30590,11512149.219570214
30591,5141105.279719708
30592,6449492.813668679
30593,8210211.449971392
30594,7356779.8849165905
30595,5035416.677247652
30596,6894286.9015848525
30597,6456273.399933958
30598,9621811.188390946
30599,10432276.349110635
30600,5754954.301663992
30601,6182823.828012371
30602,2200376.3177729254
30603,11725993.907723302
30604,4475499.323092325
30605,6602855.582808903
30606,16878615.413317434
30607,5661433.876169144
30608,9191222.545187725
30609,6157232.416772907
30610,3175169.0698823268
30611,5774889.526232931
30612,7099510.801261725
30613,9016331.52605244
30614,16910305.440108605
30615,6791281.6470789295
30616,5808519.4878099775
30617,8517868.990694534
30618,5169888.084048055
30619,4314496.2152307425
30620,2824920.621043382
30621,9096538.2664539
30622,8237826.680814269
30623,6354801.955946279
30624,6829433.173263575
30625,8058400.87784809
30626,6644226.332147113
30627,6092502.98470535
